sss_year,state,filing_status,variable_name,type,calculation_method,income_min,income_max,num_children,youngest_child,value
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,0,5415,10,school,0.05
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,5415,10830,10,school,0.15
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,10830,16245,10,school,0.25
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,16245,21660,10,school,0.35
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,21660,27075,10,school,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,27075,32490,10,school,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,32490,37905,10,school,0.55
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,37905,43320,10,school,0.6
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,43320,48735,10,school,0.65
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,48735,59565,10,school,0.7
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,59565,64980,10,school,0.66
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,64980,70395,10,school,0.61
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,70395,75810,10,school,0.56
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,75810,81225,10,school,0.5
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,81225,86640,10,school,0.45
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,86640,108300,10,school,0.42
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,108300,113715,10,school,0.4
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,113715,119130,10,school,0.35
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,119130,124545,10,school,0.3
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,124545,129960,10,school,0.25
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,129960,135375,10,school,0.15
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,135375,140790,10,school,0.05
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,140790,151620,10,school,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,151620,162450,10,school,0.04
2026,OR,married,child_dependent_care,credit,percentage_of_capped_costs,162450,Inf,10,school,0
